iter	RMSE
2900	0.04477052995
2901	0.04476794752
2902	0.04476586279
2903	0.04476326355
2904	0.04476184394
2905	0.04475973371
2906	0.04475683661
2907	0.04475493364
2908	0.04475316852
2909	0.0447507166
2910	0.04474947619
2911	0.04474634148
2912	0.04474512303
2913	0.0447436428
2914	0.04474216108
2915	0.04473980882
2916	0.04473638918
2917	0.0447342909
2918	0.04473307052
2919	0.04473059367
2920	0.04472857876
2921	0.04472657099
2922	0.04472456158
2923	0.04472190095
2924	0.04472015163
2925	0.04471649276
2926	0.0447134255
2927	0.04471140278
2928	0.044708764
2929	0.04470616873
2930	0.04470272103
2931	0.04470139164
2932	0.04469949479
2933	0.04469675449
2934	0.04469483304
2935	0.04469226432
2936	0.04469035469
2937	0.04468783894
2938	0.04468625341
2939	0.04468434878
2940	0.04467994503
2941	0.0446762785
2942	0.04467500142
2943	0.04467375075
2944	0.04467173155
2945	0.04466944026
2946	0.04466637334
2947	0.04466370491
2948	0.04466131914
2949	0.04465887669
2950	0.04465637445
2951	0.04465403609
2952	0.04465233106
2953	0.04465100178
2954	0.04464848912
2955	0.04464598455
2956	0.04464404527
2957	0.04464274989
2958	0.0446399472
2959	0.04463789235
2960	0.04463650139
2961	0.04463375081
2962	0.04463075495
2963	0.04462834739
2964	0.0446254297
2965	0.04462312181
2966	0.04462138906
2967	0.04461880577
2968	0.04461678747
2969	0.04461490895
2970	0.04461367637
2971	0.04461087123
2972	0.04460873746
2973	0.04460752761
2974	0.04460554339
2975	0.04460289274
2976	0.04459993277
2977	0.0445985333
2978	0.04459544746
2979	0.04459287739
2980	0.04458990303
2981	0.04458779111
2982	0.04458625947
2983	0.04458394322
2984	0.04458135062
2985	0.04457929703
2986	0.04457730653
2987	0.04457512543
2988	0.04457402305
2989	0.04457086564
2990	0.04456849001
2991	0.04456737142
2992	0.04456533601
2993	0.04456194488
2994	0.04456044425
2995	0.04455885762
2996	0.04455765542
2997	0.04455480185
2998	0.04455255562
2999	0.04454944929
